OrderID,Name,City,Category,Product,Quantity,Unit Pice,Discount,Total Sales,Payment Method,Returned,Dates,Day,Month
2,Taha Khan,Karachi,Furniture,Desk,2,27923,20,44676.8,Cash,Yes,2026-04-26,5,4
2,Zulaiha Ahmed,Multan,Clothing,T-shirts,3,20246,20,48590.4,Card,Yes,2026-07-15,27,7
2,Zain Azhar,Multan,Sports,Wickets,3,19160,20,45984.0,Cash,No,2026-04-03,21,4
2,Taha Nisar,Faisalabad,Grocery,Milk,5,39702,0,198510.0,Cash,No,2026-02-25,19,2
2,Tanveer Shahab,Faisalabad,Clothing,Jacket,2,16817,10,30270.6,Online,No,2026-06-14,19,6
2,Iqra Hashir,Islamabad,Electronics,Mobile,2,19023,0,38046.0,Online,Yes,2026-07-07,13,7
2,James Junaid,Islamabad,Clothing,Shoes,5,20579,5,97750.25,Cash,Yes,2026-12-12,9,12
2,Waleed Imran,Lahore,Furniture,Sofa,2,43444,20,69510.4,Card,No,2026-11-04,21,11
2,Zain Qamar,Faisalabad,Sports,Tennis Ball,3,26255,0,78765.0,Online,Yes,2026-08-06,23,8
2,Taha Nasir,Faisalabad,Grocery,Milk,2,38253,15,65030.1,Cash,Yes,2026-08-26,8,8
2,Ahmed Khan,Islamabad,Sports,Bat,4,45010,15,153034.0,Cash,Yes,2026-12-07,31,12
2,Usman Nisar,Lahore,Clothing,Jacket,1,29868,0,29868.0,Card,Yes,2026-12-15,13,12
2,Javaid Imran,Multan,Furniture,Desk,2,39894,5,75798.6,Card,Yes,2026-10-08,26,10
2,James Usmani,Faisalabad,Furniture,Chair,1,9671,15,8220.35,Cash,Yes,2026-09-16,12,9
2,Zainab Nasir,Rawalpindi,Sports,Tennis Ball,4,33707,10,121345.2,Card,Yes,2026-10-27,30,10
2,Jashaid Shahab,Islamabad,Electronics,Mobile,3,22847,0,68541.0,Cash,Yes,2026-11-22,9,11
2,Peter Usmani,Islamabad,Grocery,Milk,1,1980,20,1584.0,Online,Yes,2026-10-16,14,10
2,Zainab Qamar,Islamabad,Grocery,Rice,4,7194,5,27337.2,Card,No,2026-01-20,9,1
2,Iqra Azhar,Faisalabad,Furniture,Desk,4,15533,20,49705.6,Online,No,2026-02-09,15,2
2,Jashaid Moiz,Faisalabad,Electronics,SmartWatch,1,23355,20,18684.0,Online,Yes,2026-12-11,9,12
2,Eman Azhar,Lahore,Grocery,Milk,4,5488,15,18659.2,Card,Yes,2026-10-06,20,10
2,Sara Nisar,Multan,Clothing,Jacket,3,39707,5,113164.95,Card,No,2026-06-11,22,6
2,Zainab Nasir,Rawalpindi,Furniture,Bed,1,25621,0,25621.0,Card,Yes,2026-07-22,27,7
2,Zulaiha Hashir,Karachi,Clothing,Pant,2,3926,10,7066.8,Online,No,2026-04-06,25,4
2,James Usmani,Islamabad,Clothing,Jacket,4,45209,15,153710.6,Online,No,2026-12-14,10,12
2,John Usmani,Multan,Electronics,Headphones,4,39036,20,124915.2,Card,No,2026-04-11,19,4
2,Peter Shahab,Faisalabad,Sports,Gloves,1,39717,5,37731.15,Online,No,2026-11-24,27,11
2,Zulaiha Nasir,Multan,Electronics,Headphones,5,1608,0,8040.0,Card,No,2026-04-20,14,4
2,Zulaiha Ahmed,Karachi,Clothing,Jacket,1,17216,15,14633.6,Card,No,2026-05-28,14,5
2,Sara Kamran,Lahore,Grocery,Eggs,5,15366,0,76830.0,Cash,No,2026-05-23,17,5
2,Usman Qamar,Lahore,Sports,Tennis Ball,4,4666,0,18664.0,Online,Yes,2026-10-28,19,10
2,Jashaid Ahmed,Peshawar,Grocery,Rice,5,38146,20,152584.0,Cash,Yes,2026-12-05,29,12
2,Peter Qamar,Karachi,Grocery,Bread,2,12971,10,23347.8,Card,Yes,2026-07-08,21,7
2,Peter Junaid,Multan,Clothing,T-shirts,1,32543,10,29288.7,Cash,No,2026-11-25,9,11
2,Iqra Nasir,Faisalabad,Sports,Gloves,2,18195,20,29112.0,Online,Yes,2026-12-29,12,12
2,Zulaiha Nisar,Faisalabad,Sports,Wickets,1,34542,10,31087.8,Card,No,2026-11-13,31,11
2,Eman Sohail,Lahore,Electronics,Headphones,3,18930,0,56790.0,Online,No,2026-04-22,9,4
2,Zulaiha Usmani,Peshawar,Grocery,Rice,2,30861,20,49377.6,Online,No,2026-08-26,9,8
2,Eman Sohail,Islamabad,Clothing,Pant,4,36459,20,116668.8,Cash,Yes,2026-07-01,18,7
2,Eman Imran,Lahore,Grocery,Rice,3,24894,0,74682.0,Cash,Yes,2026-01-27,22,1
2,Usman Imran,Faisalabad,Grocery,Eggs,4,18002,20,57606.4,Online,No,2026-04-14,23,4
2,Waleed Ahmed,Rawalpindi,Grocery,Bread,2,11965,0,23930.0,Cash,Yes,2026-03-02,9,3
2,Zain Qamar,Peshawar,Furniture,Table,2,14774,10,26593.2,Card,No,2026-05-24,14,5
2,Jashaid Hashir,Karachi,Furniture,Bed,5,39119,15,166255.75,Card,No,2026-11-22,29,11
2,Eman Moiz,Lahore,Grocery,Rice,2,36625,15,62262.5,Cash,Yes,2026-07-20,16,7
2,Tanveer Shahab,Karachi,Grocery,Bread,1,23981,10,21582.9,Online,No,2026-07-02,19,7
2,Javaid Hashir,Peshawar,Clothing,Pant,2,7203,0,14406.0,Card,Yes,2026-10-25,21,10
2,Ali Qasim,Karachi,Grocery,Bread,1,34102,0,34102.0,Cash,Yes,2026-12-09,8,12
2,John Azhar,Lahore,Clothing,Pant,3,28502,20,68404.8,Cash,No,2026-10-02,25,10
2,Zulaiha Malik,Karachi,Sports,Basket Ball,3,38645,0,115935.0,Online,Yes,2026-07-05,21,7
2,John Khan,Islamabad,Electronics,Headphones,4,48988,5,186154.4,Online,No,2026-02-19,5,2
2,Ahmed Nisar,Karachi,Grocery,Rice,3,4551,0,13653.0,Card,Yes,2026-01-14,12,1
2,Zulaiha Junaid,Faisalabad,Electronics,Mobile,4,26866,15,91344.4,Online,Yes,2026-02-10,9,2
2,Sara Qasim,Peshawar,Furniture,Desk,1,35094,0,35094.0,Online,Yes,2026-04-14,11,4
2,Zulaiha Nisar,Multan,Clothing,Pant,2,35975,10,64755.0,Cash,No,2026-10-01,4,10
2,Eman Shahab,Peshawar,Furniture,Table,5,30282,20,121128.0,Online,Yes,2026-06-23,22,6
2,Eman Kamran,Multan,Furniture,Bed,3,45951,5,130960.35,Cash,No,2026-05-18,13,5
2,James Imran,Islamabad,Furniture,Sofa,5,31966,5,151838.5,Online,Yes,2026-02-04,15,2
2,Jashaid Moiz,Karachi,Sports,Basket Ball,4,9409,15,31990.6,Online,Yes,2026-10-01,11,10
2,James Qasim,Karachi,Clothing,T-shirts,5,10861,0,54305.0,Online,No,2026-05-31,3,5
2,Tanveer Junaid,Lahore,Electronics,SmartWatch,2,4739,10,8530.2,Card,Yes,2026-05-13,22,5
2,Javaid Junaid,Islamabad,Electronics,Headphones,4,44533,5,169225.4,Online,Yes,2026-01-24,25,1
2,Waleed Azhar,Lahore,Electronics,Laptop,5,30615,10,137767.5,Card,Yes,2026-01-01,31,1
2,Zain Moiz,Multan,Clothing,Shoes,3,10915,10,29470.5,Card,No,2026-10-04,5,10
2,John Tariq,Faisalabad,Sports,Gloves,1,27516,15,23388.6,Cash,No,2026-04-27,26,4
2,James Imran,Faisalabad,Furniture,Bed,4,49775,0,199100.0,Cash,No,2026-12-31,22,12
2,Tanveer Nasir,Rawalpindi,Electronics,Headphones,4,49907,15,169683.8,Card,Yes,2026-11-30,20,11
2,Waleed Kamran,Islamabad,Grocery,Bread,3,47656,5,135819.6,Online,Yes,2026-02-23,29,2
2,Ali Hashir,Peshawar,Sports,Wickets,5,20466,0,102330.0,Online,Yes,2026-06-14,4,6
2,Waleed Malik,Lahore,Grocery,Bread,2,15077,20,24123.2,Card,Yes,2026-10-20,31,10
2,James Qamar,Islamabad,Grocery,Rice,1,37917,20,30333.6,Cash,No,2026-05-14,26,5
2,Iqra Nasir,Karachi,Grocery,Bread,5,41611,5,197652.25,Online,Yes,2026-08-09,10,8
2,Ahmed Qasim,Peshawar,Sports,Basket Ball,4,8634,10,31082.4,Cash,Yes,2026-11-09,4,11
2,Javaid Qasim,Lahore,Electronics,Mobile,2,1009,20,1614.4,Online,Yes,2026-10-08,1,10
2,Iqra Usmani,Lahore,Sports,Bat,3,3805,15,9702.75,Card,Yes,2026-11-01,17,11
2,Eman Ahmed,Rawalpindi,Sports,Tennis Ball,3,48398,20,116155.2,Card,Yes,2026-04-13,25,4
2,Peter Azhar,Karachi,Sports,Football,3,27364,15,69778.2,Online,Yes,2026-09-24,14,9
2,Zulaiha Shahab,Karachi,Furniture,Bed,2,48978,5,93058.2,Card,Yes,2026-07-04,1,7
2,James Moiz,Islamabad,Furniture,Bed,2,2290,20,3664.0,Online,No,2026-11-22,8,11
2,Zain Junaid,Faisalabad,Sports,Gloves,5,3906,20,15624.0,Cash,Yes,2026-11-09,26,11
2,Taha Junaid,Karachi,Sports,Tennis Ball,3,35076,20,84182.4,Card,Yes,2026-04-26,13,4
2,Zainab Malik,Islamabad,Furniture,Table,1,43903,0,43903.0,Card,No,2026-07-17,27,7
2,Iqra Shahab,Peshawar,Clothing,T-shirts,3,38732,0,116196.0,Card,Yes,2026-06-17,6,6
2,Peter Tariq,Lahore,Clothing,T-shirts,3,30808,20,73939.2,Card,Yes,2026-04-12,23,4
2,Jashaid Malik,Peshawar,Sports,Tennis Ball,5,17965,10,80842.5,Card,No,2026-06-08,23,6
2,James Nasir,Lahore,Grocery,Eggs,1,20269,15,17228.65,Online,Yes,2026-12-06,23,12
2,Jashaid Nisar,Faisalabad,Sports,Football,4,39782,15,135258.8,Online,Yes,2026-08-21,23,8
2,Tanveer Usmani,Karachi,Clothing,Pant,4,43210,5,164198.0,Cash,Yes,2026-03-19,6,3
2,Taha Qamar,Lahore,Clothing,T-shirts,1,49915,20,39932.0,Card,Yes,2026-09-18,9,9
2,Ali Nisar,Multan,Sports,Basket Ball,5,31043,0,155215.0,Card,Yes,2026-12-04,27,12
2,Ahmed Qamar,Rawalpindi,Grocery,Milk,5,47507,20,190028.0,Card,No,2026-09-16,17,9
2,Ahmed Hashir,Peshawar,Grocery,Bread,1,40313,0,40313.0,Cash,Yes,2026-05-09,18,5
2,John Hashir,Rawalpindi,Grocery,Rice,1,14543,10,13088.7,Cash,Yes,2026-04-24,14,4
2,Taha Khan,Faisalabad,Electronics,SmartWatch,1,1114,15,946.9,Cash,Yes,2026-02-21,13,2
2,Sara Azhar,Karachi,Electronics,Laptop,2,10001,10,18001.8,Cash,No,2026-11-17,13,11
2,Tanveer Tariq,Peshawar,Clothing,Pant,3,41538,5,118383.3,Card,No,2026-08-14,28,8
2,Javaid Hashir,Lahore,Sports,Tennis Ball,5,44095,10,198427.5,Online,No,2026-06-09,11,6
2,Ali Khan,Islamabad,Electronics,Mobile,3,35820,5,102087.0,Online,Yes,2026-11-08,23,11
2,James Khan,Islamabad,Furniture,Table,3,46182,15,117764.1,Card,No,2026-04-27,19,4
2,Sara Usmani,Rawalpindi,Electronics,SmartWatch,5,32956,5,156541.0,Card,Yes,2026-01-27,10,1
2,Usman Sohail,Karachi,Electronics,Headphones,2,44932,10,80877.6,Card,No,2026-06-28,3,6
2,Peter Tariq,Islamabad,Electronics,SmartWatch,2,29111,15,49488.7,Card,No,2026-04-05,7,4
2,John Hashir,Faisalabad,Sports,Wickets,5,37046,0,185230.0,Card,No,2026-10-21,23,10
2,Ali Imran,Karachi,Clothing,Shoes,3,23642,10,63833.4,Cash,No,2026-07-11,25,7
2,Tanveer Usmani,Islamabad,Sports,Wickets,3,12124,15,30916.2,Cash,Yes,2026-12-27,23,12
2,Ali Qamar,Multan,Clothing,T-shirts,4,4057,20,12982.4,Card,Yes,2026-09-02,14,9
2,Jashaid Ahmed,Faisalabad,Sports,Wickets,3,9878,10,26670.6,Cash,Yes,2026-09-01,13,9
2,Iqra Moiz,Peshawar,Grocery,Bread,5,7306,10,32877.0,Cash,No,2026-02-09,25,2
2,Peter Qamar,Islamabad,Grocery,Bread,1,26532,20,21225.6,Online,Yes,2026-07-23,11,7
2,Iqra Ahmed,Rawalpindi,Electronics,Headphones,1,26203,20,20962.4,Online,Yes,2026-12-16,25,12
2,Usman Nisar,Faisalabad,Electronics,SmartWatch,1,47245,5,44882.75,Online,Yes,2026-06-26,3,6
2,Zulaiha Nisar,Islamabad,Electronics,Headphones,5,31470,5,149482.5,Online,No,2026-08-29,21,8
2,Usman Khan,Multan,Sports,Football,3,49142,0,147426.0,Card,No,2026-09-16,23,9
2,Zulaiha Hashir,Rawalpindi,Grocery,Eggs,3,14532,5,41416.2,Online,No,2026-10-09,7,10
2,John Nasir,Faisalabad,Sports,Wickets,1,6652,15,5654.2,Card,No,2026-09-29,14,9
2,Jashaid Qamar,Peshawar,Clothing,Jacket,3,5119,5,14589.15,Card,Yes,2026-10-13,3,10
2,Zulaiha Usmani,Peshawar,Electronics,SmartWatch,2,4283,20,6852.8,Card,No,2026-05-01,20,5
2,Ali Malik,Faisalabad,Grocery,Rice,4,43525,20,139280.0,Cash,No,2026-07-11,31,7
2,Jashaid Sohail,Peshawar,Grocery,Milk,4,9943,0,39772.0,Online,No,2026-09-21,16,9
2,Waleed Qasim,Rawalpindi,Grocery,Eggs,1,5252,15,4464.2,Card,No,2026-06-12,13,6
2,Peter Tariq,Multan,Furniture,Bed,4,39726,20,127123.2,Online,No,2026-10-08,27,10
2,Peter Azhar,Rawalpindi,Sports,Football,5,18159,0,90795.0,Online,No,2026-04-06,3,4
2,Taha Qasim,Islamabad,Clothing,Shoes,5,9997,15,42487.25,Card,Yes,2026-11-06,3,11
2,Peter Hashir,Lahore,Electronics,SmartWatch,5,18889,10,85000.5,Card,No,2026-08-23,3,8
2,Sara Nasir,Lahore,Clothing,Shoes,5,5663,20,22652.0,Online,Yes,2026-10-31,26,10
2,John Usmani,Peshawar,Electronics,Mobile,5,27543,15,117057.75,Cash,Yes,2026-07-04,3,7
2,Iqra Malik,Rawalpindi,Electronics,SmartWatch,5,20766,15,88255.5,Card,No,2026-05-31,11,5
2,Zulaiha Hashir,Multan,Furniture,Sofa,2,24019,20,38430.4,Cash,Yes,2026-07-21,2,7
2,Zain Ahmed,Rawalpindi,Clothing,Shoes,3,46090,15,117529.5,Card,No,2026-06-10,30,6
2,Sara Kamran,Multan,Furniture,Sofa,3,19179,15,48906.45,Card,Yes,2026-03-26,2,3
2,Usman Kamran,Multan,Furniture,Sofa,5,11249,10,50620.5,Cash,Yes,2026-11-07,28,11
2,Zulaiha Nisar,Multan,Clothing,Jacket,1,46952,20,37561.6,Card,No,2026-02-27,9,2
2,Zainab Sohail,Faisalabad,Grocery,Rice,5,39654,0,198270.0,Card,No,2026-09-23,25,9
2,Javaid Sohail,Multan,Electronics,SmartWatch,3,33323,10,89972.1,Cash,No,2026-07-26,28,7
2,Jashaid Moiz,Rawalpindi,Grocery,Eggs,1,3087,0,3087.0,Online,No,2026-12-28,6,12
2,Zainab Tariq,Peshawar,Electronics,SmartWatch,5,47129,0,235645.0,Cash,Yes,2026-11-14,15,11
2,Javaid Usmani,Karachi,Electronics,Headphones,4,30848,15,104883.2,Online,No,2026-12-23,12,12
2,Zulaiha Nasir,Karachi,Clothing,T-shirts,3,3460,20,8304.0,Cash,No,2026-12-07,4,12
2,Peter Malik,Lahore,Furniture,Chair,3,9150,10,24705.0,Online,Yes,2026-11-19,14,11
2,Sara Hashir,Karachi,Grocery,Bread,2,29357,5,55778.3,Card,Yes,2026-10-23,31,10
2,Javaid Kamran,Islamabad,Electronics,Laptop,3,36608,5,104332.8,Card,No,2026-04-23,2,4
2,John Sohail,Rawalpindi,Clothing,Shoes,2,41264,20,66022.4,Online,No,2026-02-20,5,2
2,Tanveer Azhar,Multan,Sports,Gloves,4,40891,15,139029.4,Card,No,2026-01-03,7,1
2,Zulaiha Usmani,Faisalabad,Sports,Bat,1,3238,15,2752.3,Cash,No,2026-06-01,13,6
2,James Kamran,Karachi,Clothing,Shoes,2,18109,0,36218.0,Card,Yes,2026-03-10,13,3
2,John Sohail,Lahore,Furniture,Desk,4,32163,0,128652.0,Card,Yes,2026-12-29,10,12
2,Ali Moiz,Islamabad,Furniture,Sofa,3,26339,5,75066.15,Cash,Yes,2026-05-01,1,5
2,Taha Moiz,Multan,Furniture,Table,4,38171,10,137415.6,Card,Yes,2026-08-21,12,8
2,Zainab Junaid,Islamabad,Clothing,Pant,4,43764,5,166303.2,Card,No,2026-01-25,18,1
2,James Shahab,Lahore,Furniture,Table,5,8881,5,42184.75,Online,No,2026-08-10,2,8
2,Ali Sohail,Rawalpindi,Furniture,Sofa,4,34283,5,130275.4,Online,Yes,2026-04-19,23,4
2,Tanveer Moiz,Lahore,Clothing,T-shirts,2,23941,15,40699.7,Cash,No,2026-02-23,10,2
2,Eman Qasim,Rawalpindi,Furniture,Sofa,2,12603,20,20164.8,Online,No,2026-02-11,9,2
2,Tanveer Nisar,Peshawar,Sports,Tennis Ball,1,37246,5,35383.7,Card,No,2026-02-20,21,2
2,Peter Nisar,Peshawar,Electronics,Laptop,1,3957,20,3165.6,Online,Yes,2026-03-18,20,3
2,Waleed Azhar,Faisalabad,Furniture,Desk,5,35720,5,169670.0,Cash,No,2026-04-11,2,4
2,Waleed Usmani,Islamabad,Grocery,Bread,2,16294,20,26070.4,Online,No,2026-12-31,16,12
2,Javaid Junaid,Islamabad,Sports,Football,2,44294,10,79729.2,Cash,Yes,2026-01-25,20,1
2,John Tariq,Islamabad,Furniture,Sofa,2,39508,20,63212.8,Cash,No,2026-01-04,28,1
2,Usman Sohail,Islamabad,Furniture,Desk,5,6027,15,25614.75,Card,Yes,2026-07-06,17,7
2,Ali Kamran,Karachi,Electronics,Headphones,2,2198,20,3516.8,Cash,Yes,2026-03-02,4,3
2,Ahmed Usmani,Karachi,Clothing,T-shirts,4,16508,0,66032.0,Cash,No,2026-01-25,15,1
2,John Ahmed,Lahore,Electronics,Mobile,1,39805,15,33834.25,Card,No,2026-07-01,22,7
2,Tanveer Junaid,Lahore,Furniture,Desk,4,46363,10,166906.8,Online,Yes,2026-02-28,26,2
2,Waleed Ahmed,Lahore,Sports,Gloves,1,3109,10,2798.1,Cash,Yes,2026-05-13,13,5
2,Jashaid Qasim,Peshawar,Furniture,Sofa,5,26051,10,117229.5,Cash,No,2026-01-29,20,1
2,Taha Nisar,Islamabad,Furniture,Chair,1,46354,0,46354.0,Online,Yes,2026-07-10,25,7
2,Tanveer Nisar,Islamabad,Clothing,T-shirts,1,10993,5,10443.35,Online,No,2026-02-07,20,2
2,Ahmed Nisar,Rawalpindi,Furniture,Sofa,2,41403,0,82806.0,Card,Yes,2026-10-30,1,10
2,Zulaiha Junaid,Peshawar,Clothing,Shoes,5,46029,0,230145.0,Cash,No,2026-12-23,17,12
2,Waleed Malik,Lahore,Furniture,Chair,1,11906,0,11906.0,Online,No,2026-08-10,15,8
2,Peter Usmani,Lahore,Clothing,Shoes,1,23802,0,23802.0,Cash,No,2026-11-09,3,11
2,Zainab Qamar,Peshawar,Grocery,Rice,2,24612,5,46762.8,Cash,No,2026-06-09,25,6
2,Iqra Malik,Multan,Clothing,Shoes,2,47802,10,86043.6,Online,Yes,2026-12-18,26,12
2,Tanveer Khan,Multan,Grocery,Rice,5,20861,0,104305.0,Online,No,2026-11-21,4,11
2,Javaid Kamran,Karachi,Electronics,SmartWatch,1,33963,15,28868.55,Online,Yes,2026-12-16,18,12
2,Tanveer Junaid,Karachi,Sports,Gloves,4,37179,20,118972.8,Online,No,2026-02-24,26,2
2,Peter Qamar,Faisalabad,Grocery,Rice,5,22441,20,89764.0,Cash,No,2026-06-24,5,6
2,John Malik,Peshawar,Electronics,Mobile,3,39678,10,107130.6,Cash,No,2026-10-15,20,10
2,Zulaiha Usmani,Faisalabad,Grocery,Rice,4,43393,10,156214.8,Card,Yes,2026-10-16,30,10
2,Ali Junaid,Faisalabad,Clothing,T-shirts,5,38135,15,162073.75,Cash,No,2026-07-04,26,7
2,Zulaiha Shahab,Karachi,Furniture,Sofa,3,24846,5,70811.1,Card,No,2026-09-02,4,9
2,Taha Azhar,Lahore,Sports,Basket Ball,4,43021,10,154875.6,Online,Yes,2026-11-26,20,11
2,Waleed Khan,Lahore,Grocery,Bread,4,14357,15,48813.8,Cash,Yes,2026-10-28,11,10
2,John Nisar,Multan,Clothing,T-shirts,3,10056,0,30168.0,Card,Yes,2026-06-24,7,6
2,Ahmed Nisar,Faisalabad,Clothing,Jacket,4,32662,0,130648.0,Online,Yes,2026-01-13,7,1
2,Waleed Junaid,Peshawar,Electronics,SmartWatch,1,10622,5,10090.9,Cash,No,2026-06-06,9,6
2,Usman Shahab,Rawalpindi,Clothing,Shoes,3,2480,10,6696.0,Online,Yes,2026-02-07,19,2
2,Waleed Imran,Peshawar,Furniture,Sofa,1,31308,5,29742.6,Online,Yes,2026-04-18,30,4
2,James Nisar,Islamabad,Sports,Football,1,45224,5,42962.8,Online,No,2026-06-16,21,6
2,Iqra Hashir,Faisalabad,Sports,Gloves,4,38476,10,138513.6,Online,Yes,2026-02-06,23,2
2,Usman Hashir,Multan,Grocery,Rice,1,36679,15,31177.15,Cash,No,2026-02-12,5,2
2,Zain Sohail,Karachi,Furniture,Sofa,4,39716,0,158864.0,Online,No,2026-08-26,24,8
2,Usman Khan,Faisalabad,Furniture,Chair,4,36183,15,123022.2,Online,Yes,2026-12-23,25,12
2,Jashaid Ahmed,Peshawar,Furniture,Desk,4,35988,15,122359.2,Card,Yes,2026-08-11,27,8
2,Usman Hashir,Rawalpindi,Electronics,Mobile,4,37153,0,148612.0,Online,Yes,2026-01-05,7,1
2,John Hashir,Faisalabad,Furniture,Sofa,4,31082,5,118111.6,Cash,Yes,2026-10-19,22,10
2,Eman Kamran,Peshawar,Grocery,Rice,5,32463,15,137967.75,Cash,Yes,2026-04-12,11,4
2,Ahmed Nasir,Multan,Grocery,Rice,5,40433,10,181948.5,Card,Yes,2026-04-01,13,4
2,Ali Qasim,Multan,Grocery,Rice,1,6865,15,5835.25,Card,Yes,2026-04-15,10,4
2,Javaid Nisar,Islamabad,Sports,Tennis Ball,4,38974,20,124716.8,Online,No,2026-05-09,3,5
2,Jashaid Qasim,Islamabad,Electronics,SmartWatch,2,41765,20,66824.0,Cash,No,2026-02-03,12,2
2,Zulaiha Tariq,Multan,Sports,Gloves,4,41152,0,164608.0,Cash,No,2026-04-05,27,4
2,Tanveer Nisar,Lahore,Electronics,Mobile,4,693,10,2494.8,Online,No,2026-07-03,23,7
2,Waleed Junaid,Multan,Furniture,Chair,5,42186,0,210930.0,Online,Yes,2026-08-19,5,8
2,Peter Azhar,Lahore,Clothing,Shoes,3,43889,0,131667.0,Card,No,2026-09-26,19,9
2,Zulaiha Shahab,Multan,Furniture,Desk,1,42340,20,33872.0,Cash,Yes,2026-08-15,28,8
2,Tanveer Shahab,Peshawar,Electronics,Mobile,3,789,20,1893.6,Online,Yes,2026-08-22,9,8
2,Zain Kamran,Peshawar,Sports,Basket Ball,5,20426,5,97023.5,Card,Yes,2026-10-13,6,10
2,Taha Junaid,Faisalabad,Sports,Gloves,3,44821,0,134463.0,Card,No,2026-06-02,1,6
2,Tanveer Azhar,Multan,Furniture,Bed,1,15929,0,15929.0,Card,No,2026-11-16,29,11
2,Zainab Moiz,Rawalpindi,Electronics,Headphones,2,46085,20,73736.0,Cash,No,2026-05-16,26,5
2,Waleed Usmani,Karachi,Electronics,SmartWatch,1,6438,20,5150.4,Card,Yes,2026-01-29,20,1
2,Tanveer Sohail,Rawalpindi,Grocery,Rice,2,3181,20,5089.6,Online,Yes,2026-09-16,28,9
2,Zulaiha Qamar,Peshawar,Sports,Football,3,36105,10,97483.5,Card,No,2026-08-15,12,8
2,Taha Ahmed,Peshawar,Grocery,Milk,3,24984,15,63709.2,Cash,Yes,2026-09-18,28,9
2,Usman Khan,Karachi,Furniture,Sofa,2,21788,20,34860.8,Card,No,2026-03-03,22,3
2,Tanveer Sohail,Islamabad,Clothing,Jacket,1,36037,10,32433.3,Online,Yes,2026-08-08,6,8
2,Zain Khan,Lahore,Furniture,Sofa,1,40432,20,32345.6,Cash,No,2026-03-09,11,3
2,Zain Hashir,Peshawar,Clothing,Pant,4,35174,20,112556.8,Cash,No,2026-10-16,2,10
2,Javaid Qamar,Lahore,Electronics,Laptop,3,15815,5,45072.75,Card,Yes,2026-01-19,17,1
2,Iqra Qamar,Peshawar,Clothing,Shoes,1,19383,0,19383.0,Card,No,2026-11-29,14,11
2,Sara Moiz,Faisalabad,Sports,Basket Ball,4,548,5,2082.4,Card,No,2026-10-03,3,10
2,Zainab Tariq,Faisalabad,Sports,Gloves,1,36844,15,31317.4,Card,Yes,2026-01-17,1,1
2,Javaid Sohail,Lahore,Clothing,Shoes,4,43267,0,173068.0,Cash,Yes,2026-11-04,31,11
2,Tanveer Hashir,Rawalpindi,Furniture,Chair,3,33318,15,84960.9,Card,Yes,2026-07-27,4,7
2,Taha Junaid,Islamabad,Sports,Tennis Ball,3,5462,20,13108.8,Cash,Yes,2026-07-09,21,7
2,Ahmed Moiz,Karachi,Clothing,Jacket,4,17418,5,66188.4,Cash,No,2026-09-21,11,9
2,John Nasir,Lahore,Clothing,T-shirts,3,25722,20,61732.8,Cash,No,2026-07-11,2,7
2,Javaid Kamran,Faisalabad,Electronics,Headphones,1,35094,0,35094.0,Cash,No,2026-07-08,19,7
2,Jashaid Hashir,Multan,Sports,Bat,1,20466,15,17396.1,Card,No,2026-12-29,2,12
2,James Nisar,Multan,Electronics,Headphones,5,44680,5,212230.0,Online,Yes,2026-12-07,29,12
2,John Nasir,Karachi,Grocery,Rice,2,37357,15,63506.9,Cash,Yes,2026-09-08,26,9
2,Zainab Qamar,Faisalabad,Grocery,Eggs,5,32851,10,147829.5,Online,Yes,2026-12-16,20,12
2,Sara Hashir,Rawalpindi,Grocery,Rice,2,27632,10,49737.6,Card,Yes,2026-12-22,10,12
2,Eman Usmani,Multan,Furniture,Table,5,39362,5,186969.5,Online,No,2026-04-23,8,4
2,Peter Tariq,Karachi,Furniture,Desk,1,43394,20,34715.2,Card,No,2026-04-18,16,4
2,Waleed Qasim,Karachi,Electronics,Laptop,4,29492,15,100272.8,Card,No,2026-08-15,28,8
2,Javaid Azhar,Lahore,Clothing,Pant,2,32471,5,61694.9,Cash,Yes,2026-11-03,18,11
2,Eman Moiz,Lahore,Electronics,Headphones,5,42042,10,189189.0,Card,Yes,2026-09-21,25,9
2,Zain Qamar,Peshawar,Electronics,Headphones,3,47279,15,120561.45,Online,Yes,2026-07-23,10,7
2,Eman Moiz,Multan,Electronics,SmartWatch,1,36428,0,36428.0,Cash,No,2026-08-31,7,8
2,Javaid Qasim,Karachi,Grocery,Rice,2,32587,5,61915.3,Cash,No,2026-09-03,13,9
2,Javaid Usmani,Rawalpindi,Electronics,Headphones,2,49177,20,78683.2,Online,Yes,2026-08-23,24,8
2,Zainab Imran,Karachi,Grocery,Rice,1,21471,0,21471.0,Online,Yes,2026-07-11,20,7
2,James Kamran,Peshawar,Sports,Gloves,4,34639,20,110844.8,Online,No,2026-04-28,12,4
2,Eman Kamran,Multan,Electronics,Headphones,3,47866,20,114878.4,Online,No,2026-01-19,28,1
2,Ahmed Hashir,Rawalpindi,Furniture,Table,1,551,10,495.9,Card,No,2026-05-15,1,5
2,Zainab Tariq,Rawalpindi,Electronics,Laptop,1,28346,5,26928.7,Card,No,2026-03-02,14,3
2,John Shahab,Karachi,Electronics,Mobile,5,17954,15,76304.5,Card,No,2026-10-20,17,10
2,John Sohail,Faisalabad,Furniture,Chair,4,7208,0,28832.0,Online,No,2026-01-09,12,1
